Date,360ONE.NS,3MINDIA.NS,AARTIIND.NS,AAVAS.NS,ABB.NS,ABBOTINDIA.NS,ABCAPITAL.NS,ABFRL.NS,ACC.NS,ACE.NS,ACI.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,AETHER.NS,AFFLE.NS,AIAENG.NS,AJANTPHARM.NS,ALKEM.NS,ALKYLAMINE.NS,ALLCARGO.NS,ALOKINDS.NS,AMBER.NS,AMBUJACEM.NS,ANANDRATHI.NS,ANGELONE.NS,ANURAS.NS,APARINDS.NS,APLAPOLLO.NS,APLLTD.NS,APOLLOHOSP.NS,APOLLOTYRE.NS,APTUS.NS,ASAHIINDIA.NS,ASHOKLEY.NS,ASIANPAINT.NS,ASTERDM.NS,ASTRAL.NS,ASTRAZEN.NS,ATGL.NS,ATUL.NS,AUBANK.NS,AUROPHARMA.NS,AVANTIFEED.NS,AWL.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJAJHLDNG.NS,BAJFINANCE.NS,BALAMINES.NS,BALKRISIND.NS,BALRAMCHIN.NS,BANDHANBNK.NS,BANKBARODA.NS,BANKINDIA.NS,BATAINDIA.NS,BAYERCROP.NS,BBTC.NS,BDL.NS,BEL.NS,BEML.NS,BERGEPAINT.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIKAJI.NS,BIOCON.NS,BIRLACORPN.NS,BLS.NS,BLUEDART.NS,BLUESTARCO.NS,BORORENEW.NS,BOSCHLTD.NS,BPCL.NS,BRIGADE.NS,BRITANNIA.NS,BSE.NS,BSOFT.NS,CAMPUS.NS,CAMS.NS,CANBK.NS,CANFINHOME.NS,CAPLIPOINT.NS,CARBORUNIV.NS,CASTROLIND.NS,CCL.NS,CDSL.NS,CEATLTD.NS,CENTRALBK.NS,CENTURYPLY.NS,CENTURYTEX.NS,CERA.NS,CESC.NS,CGCL.NS,CGPOWER.NS,CHALET.NS,CHAMBLFERT.NS,CHEMPLASTS.NS,CHENNPETRO.NS,CHOLAFIN.NS,CHOLAHLDNG.NS,CIEINDIA.NS,CIPLA.NS,CLEAN.NS,COALINDIA.NS,COCHINSHIP.NS,COFORGE.NS,COLPAL.NS,CONCOR.NS,COROMANDEL.NS,CRAFTSMAN.NS,CREDITACC.NS,CRISIL.NS,CROMPTON.NS,CSBBANK.NS,CUB.NS,CUMMINSIND.NS,CYIENT.NS,DABUR.NS,DALBHARAT.NS,DATAPATTNS.NS,DCMSHRIRAM.NS,DEEPAKFERT.NS,DEEPAKNTR.NS,DELHIVERY.NS,DEVYANI.NS,DIVISLAB.NS,DIXON.NS,DLF.NS,DMART.NS,DRREDDY.NS,EASEMYTRIP.NS,ECLERX.NS,EICHERMOT.NS,EIDPARRY.NS,EIHOTEL.NS,ELECON.NS,ELGIEQUIP.NS,EMAMILTD.NS,ENDURANCE.NS,ENGINERSIN.NS,EPL.NS,EQUITASBNK.NS,ERIS.NS,ESCORTS.NS,EXIDEIND.NS,FACT.NS,FDC.NS,FEDERALBNK.NS,FINCABLES.NS,FINEORG.NS,FINPIPE.NS,FIVESTAR.NS,FLUOROCHEM.NS,FORTIS.NS,FSL.NS,GAEL.NS,GAIL.NS,GESHIP.NS,GICRE.NS,GILLETTE.NS,GLAND.NS,GLAXO.NS,GLENMARK.NS,GLS.NS,GMDCLTD.NS,GMMPFAUDLR.NS,GMRINFRA.NS,GNFC.NS,GODFRYPHLP.NS,GODREJCP.NS,GODREJIND.NS,GODREJPROP.NS,GPIL.NS,GPPL.NS,GRANULES.NS,GRAPHITE.NS,GRASIM.NS,GRINDWELL.NS,GRSE.NS,GSFC.NS,GSPL.NS,GUJGASLTD.NS,HAL.NS,HAPPSTMNDS.NS,HAVELLS.NS,HBLPOWER.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEG.NS,HEROMOTOCO.NS,HFCL.NS,HINDALCO.NS,HINDCOPPER.NS,HINDPETRO.NS,HINDUNILVR.NS,HINDZINC.NS,HOMEFIRST.NS,HONAUT.NS,HSCL.NS,HUDCO.NS,ICICIBANK.NS,ICICIGI.NS,ICICIPRULI.NS,IDBI.NS,IDEA.NS,IEX.NS,IGL.NS,IIFL.NS,INDHOTEL.NS,INDIACEM.NS,INDIAMART.NS,INDIANB.NS,INDIGO.NS,INDIGOPNTS.NS,INDUSINDBK.NS,INDUSTOWER.NS,INFY.NS,INOXWIND.NS,INTELLECT.NS,IOB.NS,IOC.NS,IPCALAB.NS,IRB.NS,IRCON.NS,IRCTC.NS,IRFC.NS,ISEC.NS,ITC.NS,ITI.NS,J&KBANK.NS,JAIBALAJI.NS,JBCHEPHARM.NS,JBMA.NS,JINDALSAW.NS,JINDALSTEL.NS,JKCEMENT.NS,JKLAKSHMI.NS,JKPAPER.NS,JMFINANCIL.NS,JSL.NS,JSWENERGY.NS,JSWSTEEL.NS,JUBLFOOD.NS,JUBLINGREA.NS,JUBLPHARMA.NS,JUSTDIAL.NS,JWL.NS,JYOTHYLAB.NS,KAJARIACER.NS,KALYANKJIL.NS,KANSAINER.NS,KARURVYSYA.NS,KAYNES.NS,KEC.NS,KEI.NS,KFINTECH.NS,KIMS.NS,KNRCON.NS,KOTAKBANK.NS,KPITTECH.NS,KPRMILL.NS,KRBL.NS,KSB.NS,LALPATHLAB.NS,LATENTVIEW.NS,LAURUSLABS.NS,LEMONTREE.NS,LICHSGFIN.NS,LICI.NS,LINDEINDIA.NS,LODHA.NS,LT.NS,LTF.NS,LTIM.NS,LTTS.NS,LUPIN.NS,LXCHEM.NS,M&M.NS,M&MFIN.NS,MAHABANK.NS,MAHLIFE.NS,MAHSEAMLES.NS,MANAPPURAM.NS,MANYAVAR.NS,MAPMYINDIA.NS,MARICO.NS,MARUTI.NS,MASTEK.NS,MAXHEALTH.NS,MAZDOCK.NS,MCX.NS,MEDANTA.NS,MEDPLUS.NS,METROBRAND.NS,METROPOLIS.NS,MFSL.NS,MGL.NS,MHRIL.NS,MINDACORP.NS,MMTC.NS,MOTHERSON.NS,MOTILALOFS.NS,MPHASIS.NS,MRF.NS,MRPL.NS,MSUMI.NS,MTARTECH.NS,MUTHOOTFIN.NS,NAM-INDIA.NS,NATCOPHARM.NS,NATIONALUM.NS,NAUKRI.NS,NAVINFLUOR.NS,NBCC.NS,NCC.NS,NESTLEIND.NS,NETWORK18.NS,NH.NS,NHPC.NS,NIACL.NS,NLCINDIA.NS,NMDC.NS,NTPC.NS,NUVOCO.NS,NYKAA.NS,OBEROIRLTY.NS,OFSS.NS,OIL.NS,OLECTRA.NS,ONGC.NS,PAGEIND.NS,PATANJALI.NS,PAYTM.NS,PCBL.NS,PEL.NS,PERSISTENT.NS,PETRONET.NS,PFC.NS,PGHH.NS,PHOENIXLTD.NS,PIDILITIND.NS,PIIND.NS,PNB.NS,PNBHOUSING.NS,PNCINFRA.NS,POLICYBZR.NS,POLYCAB.NS,POLYMED.NS,POONAWALLA.NS,POWERGRID.NS,POWERINDIA.NS,PPLPHARMA.NS,PRAJIND.NS,PRESTIGE.NS,PRINCEPIPE.NS,PRSMJOHNSN.NS,QUESS.NS,RADICO.NS,RAILTEL.NS,RAINBOW.NS,RAJESHEXPO.NS,RAMCOCEM.NS,RATNAMANI.NS,RAYMOND.NS,RBA.NS,RBLBANK.NS,RCF.NS,RECLTD.NS,REDINGTON.NS,RELIANCE.NS,RENUKA.NS,RHIM.NS,RITES.NS,RKFORGE.NS,ROUTE.NS,RTNINDIA.NS,RVNL.NS,SAFARI.NS,SAIL.NS,SAMMAANCAP.NS,SANOFI.NS,SAPPHIRE.NS,SAREGAMA.NS,SBICARD.NS,SBILIFE.NS,SBIN.NS,SCHAEFFLER.NS,SCHNEIDER.NS,SHREECEM.NS,SHRIRAMFIN.NS,SHYAMMETL.NS,SIEMENS.NS,SJVN.NS,SKFINDIA.NS,SOBHA.NS,SOLARINDS.NS,SONACOMS.NS,SONATSOFTW.NS,SPARC.NS,SRF.NS,STARHEALTH.NS,STLTECH.NS,SUMICHEM.NS,SUNDARMFIN.NS,SUNDRMFAST.NS,SUNPHARMA.NS,SUNTECK.NS,SUNTV.NS,SUPREMEIND.NS,SUVENPHAR.NS,SUZLON.NS,SWANENERGY.NS,SWSOLAR.NS,SYNGENE.NS,SYRMA.NS,TANLA.NS,TATACHEM.NS,TATACOMM.NS,TATACONSUM.NS,TATAELXSI.NS,TATAINVEST.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TEJASNET.NS,THERMAX.NS,TIINDIA.NS,TIMKEN.NS,TITAGARH.NS,TITAN.NS,TMB.NS,TORNTPHARM.NS,TORNTPOWER.NS,TRENT.NS,TRIDENT.NS,TRITURBINE.NS,TRIVENI.NS,TTML.NS,TVSMOTOR.NS,UBL.NS,UCOBANK.NS,UJJIVANSFB.NS,ULTRACEMCO.NS,UNIONBANK.NS,UNOMINDA.NS,UPL.NS,USHAMART.NS,UTIAMC.NS,VAIBHAVGBL.NS,VARROC.NS,VBL.NS,VEDL.NS,VGUARD.NS,VIJAYA.NS,VIPIND.NS,VOLTAS.NS,VTL.NS,WELCORP.NS,WELSPUNLIV.NS,WESTLIFE.NS,WHIRLPOOL.NS,WIPRO.NS,YESBANK.NS,ZEEL.NS,ZENSARTECH.NS,ZFCVINDIA.NS,ZOMATO.NS,ZYDUSLIFE.NS
2023-01-09,445.25,22762.05078125,600.0499877929688,1781.3499755859375,2862.10009765625,22263.099609375,146.60000610351562,273.70001220703125,2464.64990234375,317.75,562.5,3855.300048828125,1891.449951171875,816.6500244140625,287.70001220703125,881.1500244140625,1045.550048828125,2537.89990234375,1182.0999755859375,3049.89990234375,2683.10009765625,100.01249694824219,15.300000190734863,1887.449951171875,524.75,754.4000244140625,1284.9000244140625,687.7999877929688,1815.300048828125,1112.8499755859375,561.2999877929688,4407.7001953125,327.20001220703125,306.04998779296875,508.75,151.35000610351562,2984.14990234375,225.5,1569.5625,3378.550048828125,3629.0,7770.75,633.2000122070312,441.54998779296875,383.29998779296875,585.5499877929688,958.75,3620.75,1414.0,5838.7998046875,5993.35009765625,2567.85009765625,2211.050048828125,386.1000061035156,247.25,185.14999389648438,95.25,1635.4000244140625,4719.14990234375,938.2000122070312,468.82501220703125,100.0,1507.5,473.875,882.4500122070312,819.4000244140625,81.44999694824219,405.95001220703125,256.79998779296875,960.8499755859375,177.0500030517578,7580.5498046875,602.875,504.1000061035156,17221.30078125,173.375,456.29998779296875,4364.2998046875,538.2000122070312,293.6499938964844,389.0,2223.449951171875,65.33000183105469,554.0999755859375,728.7000122070312,921.4000244140625,124.0999984741211,519.0,553.1500244140625,1675.050048828125,31.200000762939453,515.7999877929688,704.75,5365.5,75.4000015258789,715.2572631835938,289.45001220703125,337.70001220703125,314.25,431.6499938964844,209.5500030517578,679.2000122070312,568.6500244140625,345.0,1087.449951171875,1460.25,214.9499969482422,251.10000610351562,4017.35009765625,1534.9000244140625,747.2000122070312,899.0499877929688,3596.949951171875,884.4500122070312,2948.949951171875,343.04998779296875,250.9499969482422,171.5,1453.5,830.2999877929688,549.5499877929688,1884.699951171875,1166.449951171875,888.7000122070312,692.75,1934.550048828125,325.45001220703125,167.6999969482422,3459.5,3774.050048828125,373.95001220703125,3879.550048828125,866.7999877929688,53.45000076293945,1293.5999755859375,3262.550048828125,556.5999755859375,177.3000030517578,185.9499969482422,409.75,419.1499938964844,1362.800048828125,83.3499984741211,164.60000610351562,57.150001525878906,647.2000122070312,2209.35009765625,180.8000030517578,340.54998779296875,272.1000061035156,135.64999389648438,539.7000122070312,5709.0498046875,178.8000030517578,632.9500122070312,2888.5,287.25,103.8499984741211,121.55000305175781,98.44999694824219,646.5999755859375,186.35000610351562,4978.7998046875,1559.5,1298.0,426.25,420.04998779296875,149.0500030517578,1643.050048828125,40.650001525878906,579.75,2127.64990234375,908.0999755859375,454.0,1216.8499755859375,397.75,95.44999694824219,327.3500061035156,378.0,1666.9718017578125,1950.8499755859375,478.6000061035156,144.5,279.45001220703125,483.8999938964844,1247.949951171875,877.2999877929688,1186.449951171875,102.69999694824219,1067.449951171875,2172.10009765625,1597.5,608.4500122070312,212.72000122070312,2752.35009765625,72.30000305175781,470.75,119.6500015258789,163.43333435058594,2624.050048828125,338.70001220703125,724.75,40393.3515625,95.69999694824219,51.95000076293945,873.3499755859375,1260.699951171875,466.6499938964844,58.79999923706055,7.449999809265137,141.39999389648438,422.6000061035156,473.5,314.54998779296875,219.75,2172.550048828125,296.75,2024.199951171875,1284.3499755859375,1218.6500244140625,185.85000610351562,1484.449951171875,25.987499237060547,440.04998779296875,30.850000381469727,80.0999984741211,875.0999755859375,30.44499969482422,61.20000076293945,639.5999755859375,32.70000076293945,499.54998779296875,338.04998779296875,103.19999694824219,56.95000076293945,53.400001525878906,964.5499877929688,533.9000244140625,56.54999923706055,601.5999755859375,2877.35009765625,748.5499877929688,414.04998779296875,71.0,239.89999389648438,284.5,742.3499755859375,499.5,530.4500122070312,358.3500061035156,594.5999755859375,99.25,203.0,1160.699951171875,125.19999694824219,268.8999938964844,108.4000015258789,772.5,514.2999877929688,1489.949951171875,339.8999938964844,302.1300048828125,263.70001220703125,1811.9000244140625,715.5999755859375,525.7000122070312,391.3999938964844,376.45001220703125,2228.85009765625,372.3999938964844,379.0,79.55000305175781,402.3999938964844,711.5999755859375,3441.300048828125,526.625,2121.699951171875,91.44999694824219,4295.25,3671.050048828125,749.8499755859375,292.20001220703125,1310.3499755859375,236.9499969482422,31.049999237060547,360.3999938964844,329.79998779296875,121.5999984741211,1311.449951171875,1038.050048828125,514.9500122070312,8377.0,1722.75,451.1499938964844,809.5,1437.8499755859375,457.1000061035156,622.0999755859375,885.9500122070312,1360.550048828125,740.0499877929688,869.4000244140625,259.79998779296875,219.8000030517578,36.29999923706055,76.94999694824219,713.6500244140625,1999.5,93447.6015625,55.900001525878906,55.599998474121094,1607.949951171875,1076.8499755859375,250.5,551.6500244140625,83.25,3671.300048828125,3955.14990234375,26.066665649414062,93.55000305175781,2008.5699462890625,64.75,719.8499755859375,39.29999923706055,130.5,83.44999694824219,123.69999694824219,170.39999389648438,369.20001220703125,152.9499969482422,859.8499755859375,3006.800048828125,141.1666717529297,497.75,148.14999389648438,41397.5,1192.800048828125,563.9000244140625,126.9000015258789,808.1500244140625,1997.425048828125,219.3000030517578,127.44000244140625,14054.7001953125,718.4500122070312,2552.35009765625,3317.85009765625,57.099998474121094,470.8132019042969,314.20001220703125,466.1000061035156,2653.699951171875,926.0499877929688,292.3999938964844,156.8249969482422,3320.25,114.06230926513672,356.6000061035156,460.6000061035156,596.5499877929688,107.55000305175781,403.0,1066.050048828125,126.55000305175781,769.9500122070312,822.9500122070312,712.9000244140625,1997.699951171875,1432.25,111.69999694824219,185.8000030517578,130.10000610351562,125.55000305175781,185.35000610351562,1198.4227294921875,54.75,847.0499877929688,167.4499969482422,257.75,1193.449951171875,42.70000076293945,72.1500015258789,855.2249755859375,87.75,126.79962158203125,5650.35009765625,268.42999267578125,363.67681884765625,782.0999755859375,1306.3499755859375,607.7000122070312,2677.0,178.0,23752.30078125,1318.5999755859375,301.3999938964844,2903.64990234375,34.20000076293945,4655.14990234375,592.75,4384.2001953125,422.5,291.4750061035156,210.0,2236.75,589.1500244140625,170.75,481.3999938964844,2336.5,1001.2000122070312,1016.8499755859375,353.75,479.5,2470.050048828125,494.1000061035156,10.199999809265137,319.70001220703125,269.70001220703125,601.0499877929688,274.04998779296875,701.1500244140625,958.2999877929688,1348.0999755859375,766.9500122070312,6232.0,2126.14990234375,389.45001220703125,206.1999969482422,117.55000305175781,3319.949951171875,1015.25,604.2000122070312,1959.0999755859375,2730.300048828125,2984.25,228.5500030517578,2484.64990234375,480.45001220703125,1561.5,486.79998779296875,1219.75,33.54999923706055,259.70001220703125,282.6000061035156,86.55000305175781,1021.0999755859375,1661.75,30.950000762939453,29.649999618530273,7034.85009765625,81.0,534.1500244140625,734.2000122070312,180.89999389648438,817.0499877929688,301.8500061035156,289.3999938964844,261.75,315.5,258.6000061035156,393.79998779296875,693.2999877929688,820.0999755859375,310.04998779296875,220.5500030517578,72.5999984741211,761.0499877929688,1492.75,391.79998779296875,21.25,236.9499969482422,208.0500030517578,9265.7001953125,56.0,444.04998779296875
2023-01-10,447.0874938964844,22564.150390625,597.0999755859375,1826.1500244140625,2841.64990234375,22056.30078125,143.39999389648438,268.6499938964844,2418.949951171875,312.95001220703125,559.1500244140625,3646.89990234375,1895.199951171875,796.4000244140625,279.20001220703125,863.2000122070312,1024.199951171875,2516.050048828125,1167.25,3079.5,2728.25,97.2750015258789,15.149999618530273,1901.3499755859375,514.4500122070312,746.0499877929688,1283.25,686.7000122070312,1816.949951171875,1105.050048828125,558.2000122070312,4466.64990234375,325.8999938964844,304.8500061035156,514.1500244140625,151.89999389648438,2960.35009765625,226.60000610351562,1565.4375,3365.5,3656.39990234375,7697.5498046875,625.2000122070312,450.0,384.8999938964844,571.4500122070312,952.1500244140625,3574.199951171875,1413.300048828125,5859.5,5904.14990234375,2602.75,2189.550048828125,386.8999938964844,246.0500030517578,180.6999969482422,91.8499984741211,1624.9000244140625,4699.7998046875,929.0999755859375,458.20001220703125,99.1500015258789,1507.1500244140625,472.375,883.25,792.8499755859375,79.8499984741211,393.25,257.8999938964844,956.2999877929688,171.5500030517578,7443.7001953125,608.625,498.8500061035156,17405.69921875,173.6750030517578,451.6000061035156,4326.85009765625,537.5499877929688,290.3500061035156,378.3999938964844,2226.14990234375,63.459999084472656,546.4500122070312,729.6500244140625,931.9000244140625,125.8499984741211,516.3499755859375,551.1749877929688,1620.4000244140625,30.149999618530273,518.7000122070312,700.2999877929688,5372.10009765625,74.80000305175781,710.2911376953125,289.79998779296875,339.79998779296875,308.75,429.8500061035156,219.60000610351562,669.0,569.25,345.8999938964844,1078.699951171875,1458.050048828125,216.75,243.25,3974.39990234375,1499.8499755859375,722.0999755859375,901.5499877929688,3584.800048828125,877.75,3026.39990234375,337.25,249.39999389648438,165.64999389648438,1448.75,841.25,554.5999755859375,1873.5,1152.9000244140625,886.2999877929688,679.4000244140625,1929.6500244140625,324.3500061035156,171.14999389648438,3501.85009765625,3731.14990234375,373.04998779296875,3877.39990234375,857.739990234375,52.70000076293945,1338.199951171875,3167.550048828125,550.9500122070312,177.89999389648438,185.35000610351562,413.79998779296875,424.79998779296875,1388.300048828125,83.3499984741211,165.5500030517578,56.150001525878906,645.7999877929688,2177.25,181.0,343.5,276.1499938964844,135.25,530.2999877929688,5687.0498046875,174.9499969482422,593.5999755859375,2887.0,288.45001220703125,103.55000305175781,120.5,98.0999984741211,659.6500244140625,179.89999389648438,4966.60009765625,1547.5,1305.300048828125,430.54998779296875,420.1000061035156,155.39999389648438,1607.6500244140625,40.29999923706055,575.9500122070312,2102.89990234375,911.6500244140625,452.6000061035156,1212.25,401.75,93.75,329.45001220703125,375.8500061035156,1644.4613037109375,1937.699951171875,468.6499938964844,140.8000030517578,282.79998779296875,479.8999938964844,1239.675048828125,880.9500122070312,1181.5999755859375,100.05000305175781,1063.8499755859375,2143.050048828125,1568.300048828125,600.2000122070312,211.83999633789062,2712.050048828125,72.3499984741211,477.54998779296875,123.25,166.13333129882812,2643.85009765625,343.70001220703125,722.0499877929688,40139.69921875,95.55000305175781,50.79999923706055,861.3499755859375,1241.699951171875,465.6499938964844,55.900001525878906,7.25,141.6999969482422,426.45001220703125,468.0,310.3500061035156,216.0,2182.47509765625,289.0,2044.1500244140625,1268.5999755859375,1227.550048828125,183.1999969482422,1469.75,25.962499618530273,425.8500061035156,29.649999618530273,80.5999984741211,871.6500244140625,30.229999542236328,59.849998474121094,636.9500122070312,32.150001525878906,503.6499938964844,333.3999938964844,103.1500015258789,54.599998474121094,55.5,956.375,528.8499755859375,55.375,599.0,2880.0,741.7999877929688,416.20001220703125,70.30000305175781,235.39999389648438,283.29998779296875,745.2000122070312,492.1000061035156,528.7000122070312,359.20001220703125,593.0999755859375,98.25,203.0,1161.199951171875,120.8499984741211,276.9333190917969,109.30000305175781,760.0499877929688,510.70001220703125,1462.0,337.45001220703125,301.6300048828125,259.75,1795.550048828125,719.4500122070312,526.7000122070312,387.3500061035156,377.8500061035156,2229.60009765625,370.20001220703125,378.8500061035156,77.1500015258789,395.6000061035156,715.0,3406.949951171875,516.5,2106.64990234375,91.9000015258789,4231.60009765625,3639.050048828125,758.8499755859375,289.8500061035156,1314.9000244140625,234.6999969482422,29.700000762939453,360.0,335.6499938964844,120.80000305175781,1315.3499755859375,1049.3499755859375,510.04998779296875,8293.150390625,1685.5999755859375,451.70001220703125,790.0999755859375,1456.699951171875,457.29998779296875,620.2999877929688,852.4000244140625,1360.449951171875,770.2000122070312,868.0499877929688,264.3500061035156,220.85000610351562,35.79999923706055,78.75,709.75,1988.75,94163.953125,56.54999923706055,55.099998474121094,1616.1500244140625,1074.3499755859375,250.4499969482422,551.25,83.30000305175781,3687.14990234375,3929.300048828125,25.799999237060547,91.8499984741211,2002.39501953125,63.75,734.2999877929688,39.150001525878906,127.0,81.05000305175781,123.05000305175781,167.9499969482422,373.54998779296875,150.5,852.8499755859375,3019.89990234375,142.63333129882812,496.6000061035156,149.35000610351562,41038.3984375,1191.25,575.5499877929688,126.3499984741211,817.5499877929688,1981.550048828125,219.85000610351562,124.08000183105469,13923.150390625,716.0,2529.199951171875,3289.75,55.099998474121094,461.03997802734375,311.8500061035156,466.04998779296875,2680.800048828125,908.4500122070312,290.5,158.85000610351562,3336.800048828125,116.25956726074219,360.20001220703125,451.1499938964844,591.2000122070312,104.6500015258789,402.54998779296875,1074.4000244140625,122.94999694824219,749.5,801.9500122070312,700.0999755859375,1972.9000244140625,1437.0999755859375,110.9000015258789,180.5,124.75,123.1500015258789,180.5500030517578,1180.701171875,52.75,835.4000244140625,162.85000610351562,258.20001220703125,1191.5,41.95000076293945,70.3499984741211,911.125,87.5999984741211,122.65467834472656,5663.7001953125,264.70001220703125,356.8241882324219,782.0,1302.5999755859375,595.1500244140625,2674.89990234375,203.25,23559.5,1333.9000244140625,299.3999938964844,2870.14990234375,33.849998474121094,4734.85009765625,588.4500122070312,4329.5,447.45001220703125,291.1000061035156,210.14999389648438,2270.10009765625,592.0,167.85000610351562,482.70001220703125,2348.60009765625,997.8499755859375,1011.8499755859375,355.95001220703125,473.6499938964844,2491.25,493.0,10.050000190734863,319.6499938964844,268.04998779296875,612.7999877929688,270.79998779296875,728.5999755859375,968.5499877929688,1360.1500244140625,769.25,6199.7998046875,2180.35009765625,412.8999938964844,206.0500030517578,118.8499984741211,3286.39990234375,1002.6500244140625,600.3499755859375,1964.3499755859375,2674.60009765625,3005.050048828125,222.5,2468.199951171875,479.8999938964844,1565.3499755859375,486.75,1223.6500244140625,33.70000076293945,259.79998779296875,280.3500061035156,86.55000305175781,1016.2999877929688,1669.5999755859375,29.700000762939453,29.299999237060547,6920.2998046875,79.0999984741211,537.2000122070312,724.6500244140625,181.25,822.8499755859375,300.04998779296875,288.0,257.4599914550781,316.04998779296875,257.54998779296875,407.29998779296875,688.2000122070312,825.9500122070312,320.20001220703125,217.3000030517578,73.0999984741211,758.5499877929688,1486.0999755859375,393.04998779296875,20.649999618530273,231.5,206.6999969482422,9195.2998046875,54.70000076293945,457.3500061035156
